date_time,title,link,author,comments_amount
"April 6, 2014",My New OKCupid Profile,https://slatestarcodex.com/2014/04/06/my-new-okcupid-profile/,Scott Alexander,81
"March 15, 2014",Can It Be Wrong To Crystallize Patterns?,https://slatestarcodex.com/2014/03/15/can-it-be-wrong-to-crystallize-patterns/,Scott Alexander,117
"March 10, 2014",Semite Times: The Bible In Palindromes,https://slatestarcodex.com/2014/03/10/the-bible-in-palindromes/,Scott Alexander,16
"March 17, 2014",What Universal Human Experiences Are You Missing Without Realizing It?,https://slatestarcodex.com/2014/03/17/what-universal-human-experiences-are-you-missing-without-realizing-it/,Scott Alexander,913
"February 25, 2014",Fix Science In Half An Hour,https://slatestarcodex.com/2014/02/25/fix-science-in-half-an-hour/,Scott Alexander,16
"February 24, 2014",More Links For February 2014,https://slatestarcodex.com/2014/02/24/more-links-for-february-2014/,Scott Alexander,53
"February 13, 2014",Housekeeping Post February 2014,https://slatestarcodex.com/2014/02/13/housekeeping-post-february-2014/,Scott Alexander,13
"February 23, 2014","In Favor of Niceness, Community, and Civilization",https://slatestarcodex.com/2014/02/23/in-favor-of-niceness-community-and-civilization/,Scott Alexander,532
"February 8, 2014",Seeming and Being Empathetic,https://slatestarcodex.com/2014/02/08/seeming-and-being-empathetic/,Scott Alexander,80
"January 26, 2014",More Links For January,https://slatestarcodex.com/2014/01/26/more-links-for-january/,Scott Alexander,119
"January 25, 2014",Beware Mass-Produced Medical Recommendations,https://slatestarcodex.com/2014/01/25/beware-mass-produced-medical-recommendations/,Scott Alexander,58
"January 12, 2014",A Response To Apophemi on Triggers,https://slatestarcodex.com/2014/01/12/a-response-to-apophemi-on-triggers/,Scott Alexander,10
"December 29, 2013",The Spirit Of The First Amendment,https://slatestarcodex.com/2013/12/29/the-spirit-of-the-first-amendment/,Scott Alexander,67
"December 23, 2013",We Are All MsScribe,https://slatestarcodex.com/2013/12/23/we-are-all-msscribe/,Scott Alexander,47
"December 13, 2013",More Links For December,https://slatestarcodex.com/2013/12/13/more-links-for-december/,Scott Alexander,46
"November 28, 2013",The Story Of Thanksgiving Is A Science-Fiction Story,https://slatestarcodex.com/2013/11/28/the-story-of-thanksgiving-is-a-science-fiction-story/,Scott Alexander,27
"December 1, 2013",Empire/Forest Fire,https://slatestarcodex.com/2013/12/01/empireforest-fire/,Scott Alexander,239
"September 30, 2013",Links for Octember,https://slatestarcodex.com/2013/09/30/links-for-octember/,Scott Alexander,44
"October 31, 2013",The Poor You Will Always Have With You,https://slatestarcodex.com/2013/10/31/the-poor-you-will-always-have-with-you/,Scott Alexander,79
"September 18, 2013",Inefficient Hot Dogs,https://slatestarcodex.com/2013/09/18/inefficient-hot-dogs/,Scott Alexander,54
"September 25, 2013",The Trend Evaluation Of All Values,https://slatestarcodex.com/2013/09/25/the-trend-evaluation-of-all-values/,Scott Alexander,79
"July 31, 2013","Holocaust Good For You, Research Finds, But Frequent Taunting Causes Cancer In Rats",https://slatestarcodex.com/2013/07/31/holocaust-good-for-you-research-finds-but-frequent-taunting-causes-cancer-in-rats/,Scott Alexander,41
"July 29, 2013",Links for July,https://slatestarcodex.com/2013/07/29/links-for-july/,Scott Alexander,52
"June 19, 2013",A New Chapter In The Codex,https://slatestarcodex.com/2013/06/19/a-new-chapter-in-the-codex/,Scott Alexander,27
"June 14, 2013",The Virtue of Silence,https://slatestarcodex.com/2013/06/14/the-virtue-of-silence/,Scott Alexander,49
"June 1, 2013",Literally Inconceivable: Contraceptives And Abortion Rates,https://slatestarcodex.com/2013/06/01/literally-inconceivable-contraceptives-and-abortion-rates/,Scott Alexander,51
"May 31, 2013","Wisdom of the Ancients, Redux",https://slatestarcodex.com/2013/05/31/wisdom-of-the-ancients-redux/,Scott Alexander,18
"May 22, 2013",The Wisdom of the Ancients,https://slatestarcodex.com/2013/05/22/the-wisdom-of-the-ancients/,Scott Alexander,74
"May 17, 2013",Newtonian Ethics,https://slatestarcodex.com/2013/05/17/newtonian-ethics/,Scott Alexander,46
"May 5, 2013",Ambijectivity,https://slatestarcodex.com/2013/05/05/ambijectivity/,Scott Alexander,34
"May 4, 2013",Selection bias and atheist stereotypes,https://slatestarcodex.com/2013/05/04/selection-bias-and-atheist-stereotypes/,Scott Alexander,43
"April 21, 2013",Search Terms That Have Led People To This Blog,https://slatestarcodex.com/2013/04/21/search-terms-that-have-led-people-to-this-blog/,Scott Alexander,12
"April 18, 2013",Floor Employment,https://slatestarcodex.com/2013/04/18/floor-employment/,Scott Alexander,28
"April 12, 2013",Lizardman’s Constant Is 4%,https://slatestarcodex.com/2013/04/12/noisy-poll-results-and-reptilian-muslim-climatologists-from-mars/,Scott Alexander,48
"April 8, 2013",Whose Utilitarianism?,https://slatestarcodex.com/2013/04/08/whose-utilitarianism/,Scott Alexander,86
"April 4, 2013","Lies, Damned Lies, And Facebook (Part 1 of ∞)",https://slatestarcodex.com/2013/04/04/lies-damned-lies-and-facebook-part-1-of-%e2%88%9e/,Scott Alexander,15
"April 4, 2013","Lies, Damned Lies, And Facebook (Part 2 of ∞)",https://slatestarcodex.com/2013/04/04/lies-damned-lies-and-facebook-part-2-of-%e2%88%9e/,Scott Alexander,32
"March 17, 2013",My objections to “objectification”,https://slatestarcodex.com/2013/03/17/my-objections-to-objectification/,Scott Alexander,49
"March 13, 2013",Valleys have two sides,https://slatestarcodex.com/2013/03/13/valleys-have-two-sides/,Scott Alexander,80
"February 26, 2013",Fermat’s Last Stand Coordination Thread,https://slatestarcodex.com/2013/02/26/fermats-last-stand-coordination-thread/,Scott Alexander,36
"March 3, 2013","Reactionary Philosophy In An Enormous, Planet-Sized Nutshell",https://slatestarcodex.com/2013/03/03/reactionary-philosophy-in-an-enormous-planet-sized-nutshell/,Scott Alexander,341
"February 12, 2013",You’re probably wondering why I’ve called you here today,https://slatestarcodex.com/2013/02/12/youre-probably-wondering-why-ive-called-you-here-today/,Scott Alexander,10
"May 20, 2020",Links 5/20,https://slatestarcodex.com/2020/05/20/links-5-20/,Scott Alexander,611
"February 18, 2013",Typical mind and gender identity,https://slatestarcodex.com/2013/02/18/typical-mind-and-gender-identity/,Scott Alexander,106
"May 20, 2020",Open Thread 154.25,https://slatestarcodex.com/2020/05/20/open-thread-154-25/,a reader,1062
"May 26, 2020",“My Immortal” As Alchemical Allegory,https://slatestarcodex.com/2020/05/26/my-immortal-as-alchemical-allegory/,Scott Alexander,164
"May 17, 2020",Open Thread 154,https://slatestarcodex.com/2020/05/17/open-thread-154/,Scott Alexander,921
"March 18, 2013",Links for March,https://slatestarcodex.com/2013/03/18/links-for-march/,Scott Alexander,30
"May 10, 2020",Open Thread 153.5,https://slatestarcodex.com/2020/05/10/open-thread-153-5/,a reader,905
"April 3, 2013",Against Anton-Wilsonism,https://slatestarcodex.com/2013/04/03/against-anton-wilsonism/,Scott Alexander,36
"April 19, 2013",I do not understand “rape culture”,https://slatestarcodex.com/2013/04/19/i-do-not-understand-rape-culture/,Scott Alexander,80
"April 30, 2013",Utility Weight Results,https://slatestarcodex.com/2013/04/30/utility-weight-results/,Scott Alexander,28
"May 11, 2013",Raikoth: Symbolic Beads,https://slatestarcodex.com/2013/05/11/raikoth-symbolic-beads/,Scott Alexander,45
"May 13, 2013","Raikoth: Economics, Relationships",https://slatestarcodex.com/2013/05/13/raikoth-economics-relationships/,Scott Alexander,44
"June 5, 2013",Moments Of Awakening,https://slatestarcodex.com/2013/06/05/moments-of-awakening/,Scott Alexander,17
"June 11, 2013",Medical and Psychological Studies for June,https://slatestarcodex.com/2013/06/11/medical-and-psychological-studies-for-june/,Scott Alexander,68
"August 23, 2013",Things I Don’t Understand About Genetics (A Non-Exhaustive List),https://slatestarcodex.com/2013/08/23/things-i-dont-understand-about-genetics-a-non-exhaustive-list/,Scott Alexander,38
"August 6, 2013",On first looking into Chapman’s “Pop Bayesianism”,https://slatestarcodex.com/2013/08/06/on-first-looking-into-chapmans-pop-bayesianism/,Scott Alexander,137
"August 25, 2013",Fake Consensualism,https://slatestarcodex.com/2013/08/25/fake-consensualism/,Scott Alexander,88
"June 17, 2013",The What-You’d-Implicitly-Heard-Before Telling Thing,https://slatestarcodex.com/2013/06/17/the-what-youd-implicitly-heard-before-telling-thing/,Scott Alexander,103
"November 1, 2013",Links for November,https://slatestarcodex.com/2013/11/01/links-for-november/,Scott Alexander,30
"November 3, 2013",The Witching Hour,https://slatestarcodex.com/2013/11/03/the-witching-hour/,Scott Alexander,28
"November 21, 2013",November Housekeeping Post,https://slatestarcodex.com/2013/11/21/november-housekeeping-post/,Scott Alexander,18
"November 8, 2013","Lies, Damned Lies, And Facebook (Part 4 of ∞)",https://slatestarcodex.com/2013/11/08/lies-damned-lies-and-facebook-part-4-of-%e2%88%9e/,Scott Alexander,52
"December 28, 2013",A Comment I Posted On “What Would JT Do?”,https://slatestarcodex.com/2013/12/28/a-comment-i-posted-on-what-would-jt-do/,Scott Alexander,58
"December 2, 2013",More Fictional Drugs Banned By The FDA,https://slatestarcodex.com/2013/12/02/more-fictional-drugs-banned-by-the-fda/,Scott Alexander,10
"December 17, 2013",Statistical Literacy Among Doctors Now Lower Than Chance,https://slatestarcodex.com/2013/12/17/statistical-literacy-among-doctors-now-lower-than-chance/,Scott Alexander,36
"January 2, 2014",Two Dark Side Statistics Papers,https://slatestarcodex.com/2014/01/02/two-dark-side-statistics-papers/,Scott Alexander,15
"January 12, 2014",Aretaeus On Bipolar Disorder,https://slatestarcodex.com/2014/01/12/areteaus-on-bipolar-disorder/,Scott Alexander,18
"December 22, 2013",Public Awareness Campaigns,https://slatestarcodex.com/2013/12/22/public-awareness-campaigns/,Scott Alexander,36
"February 10, 2014",Links for February 2014,https://slatestarcodex.com/2014/02/10/links-for-february-2014/,Scott Alexander,83
"February 2, 2014","Based on your findings, which theory about alien thickness seems most valid or most accurate?",https://slatestarcodex.com/2014/02/02/based-on-your-findings-which-theory-about-alien-thickness-seems-most-valid-or-most-accurate/,Scott Alexander,56
"February 14, 2014",Bad Dreams,https://slatestarcodex.com/2014/02/14/bad-dreams/,Scott Alexander,39
"January 19, 2014",Genetic Testing and Self-Fulfilling Prophecies,https://slatestarcodex.com/2014/01/19/genetic-testing-and-self-fulfilling-prophecies/,Scott Alexander,31
"January 28, 2014",Predictions For 2014,https://slatestarcodex.com/2014/01/28/predictions-for-2014/,Scott Alexander,50
"December 24, 2013",[REPOST] A Christmas Poem,https://slatestarcodex.com/2013/12/24/repost-a-christmas-poem/,Scott Alexander,35
"January 5, 2014",Marijuana: Much More Than You Wanted To Know,https://slatestarcodex.com/2014/01/05/marijuana-much-more-than-you-wanted-to-know/,Scott Alexander,118
"January 28, 2014",Wirehead Gods On Lotus Thrones,https://slatestarcodex.com/2014/01/28/wirehead-gods-on-lotus-thrones/,Scott Alexander,69
"February 18, 2014",Proposed Biological Explanations For Historical Trends In Crime,https://slatestarcodex.com/2014/02/18/proposed-biological-explanations-for-historical-trends-in-crime/,Scott Alexander,70
"February 11, 2014",Blogging The Anissimov – Smith Reaction Debate,https://slatestarcodex.com/2014/02/11/blogging-the-anissimov-smith-reaction-debate/,Scott Alexander,158
"February 19, 2014",God Bless Longecity,https://slatestarcodex.com/2014/02/19/god-bless-longecity/,Scott Alexander,20
"March 1, 2014",Searching For One-Sided Tradeoffs,https://slatestarcodex.com/2014/03/01/searching-for-one-sided-tradeoffs/,Scott Alexander,137
"March 2, 2014",[CORRECTION] Mountain View Meetup 3/4,https://slatestarcodex.com/2014/03/02/correction-mountain-view-meetup-34/,Scott Alexander,2
"March 2, 2014",The Comment Policy Is “Victorian Sufi Buddha Lite”,https://slatestarcodex.com/2014/03/02/the-comment-policy-is-victorian-sufi-buddha-lite/,Scott Alexander,102
"March 4, 2014",Book Review: The Perfect Health Diet,https://slatestarcodex.com/2014/03/04/book-review-the-perfect-health-diet/,Scott Alexander,93
"February 17, 2014","Lies, Damned Lies, And Social Media (Part 5 of ∞)",https://slatestarcodex.com/2014/02/17/lies-damned-lies-and-social-media-part-5-of-%e2%88%9e/,Scott Alexander,235
"February 25, 2014",Suggest A Comments Policy,https://slatestarcodex.com/2014/02/25/suggest-a-comments-policy/,Scott Alexander,240
"March 22, 2014",More Links for March 2014,https://slatestarcodex.com/2014/03/22/more-links-for-march-2014/,Scott Alexander,85
"March 8, 2014",The Slate Star Codex Political Spectrum Quiz,https://slatestarcodex.com/2014/03/08/the-slate-star-codex-political-spectrum-quiz/,Scott Alexander,219
"March 28, 2014",The Character’s Complaint,https://slatestarcodex.com/2014/03/28/the-characters-complaint/,Scott Alexander,14
"March 24, 2014",Should You Reverse Any Advice You Hear?,https://slatestarcodex.com/2014/03/24/should-you-reverse-any-advice-you-hear/,Scott Alexander,115
"March 30, 2014",Wheat: Much More Than You Wanted To Know,https://slatestarcodex.com/2014/03/30/wheat-much-more-than-you-wanted-to-know/,Scott Alexander,62
"March 6, 2014",Links For March 2014,https://slatestarcodex.com/2014/03/06/links-for-march-2014/,Scott Alexander,254
"April 11, 2014",Going Loopy,https://slatestarcodex.com/2014/04/11/going-loopy/,Scott Alexander,80
"April 15, 2014",The Cowpox of Doubt,https://slatestarcodex.com/2014/04/15/the-cowpox-of-doubt/,Scott Alexander,123
"March 20, 2014",Typical Mind and Disbelief In Straight People,https://slatestarcodex.com/2014/03/20/typical-mind-and-disbelief-in-straight-people/,Scott Alexander,460
"April 18, 2014",Confounder Of The Day: How Sexy Your Parents Were,https://slatestarcodex.com/2014/04/18/confounder-of-the-day-how-sexy-your-parents-were/,Scott Alexander,66
"April 26, 2014",Stop Confounding Yourself! Stop Confounding Yourself!,https://slatestarcodex.com/2014/04/26/stop-confounding-yourself-stop-confounding-yourself/,Scott Alexander,92
"April 10, 2014",Dermatology Quiz: Answers,https://slatestarcodex.com/2014/04/10/dermatology-quiz-answers/,Scott Alexander,29
"April 19, 2014",Plutocracy Isn’t About Money,https://slatestarcodex.com/2014/04/19/plutocracy-isnt-about-money/,Scott Alexander,56
"April 23, 2014",Friendship Is Countersignaling,https://slatestarcodex.com/2014/04/23/friendship-is-countersignaling/,Scott Alexander,46
"May 1, 2014",Utopian Science,https://slatestarcodex.com/2014/05/01/utopian-science/,Scott Alexander,68
"May 1, 2014",Links For May 2014,https://slatestarcodex.com/2014/05/01/links-for-may-2014/,Scott Alexander,150
"May 2, 2014",Causal Models At Work,https://slatestarcodex.com/2014/05/02/causal-models-at-work/,Scott Alexander,16
"May 6, 2014",Evening Doc,https://slatestarcodex.com/2014/05/06/evening-doc/,Scott Alexander,12
"May 8, 2014","Vote On Values, Outsource Beliefs",https://slatestarcodex.com/2014/05/08/vote-on-values-outsource-beliefs/,Scott Alexander,125
"May 13, 2014",Getting A Therapist,https://slatestarcodex.com/2014/05/13/getting-a-therapist/,Scott Alexander,33
"May 26, 2014",Compound Interest Is The Least Powerful Force In The Universe,https://slatestarcodex.com/2014/05/26/compound-interest-is-the-least-powerful-force-in-the-universe/,Scott Alexander,151
"June 2, 2014",Links for June 2014,https://slatestarcodex.com/2014/06/02/links-for-june-2014/,Scott Alexander,154
"May 12, 2014",Weak Men Are Superweapons,https://slatestarcodex.com/2014/05/12/weak-men-are-superweapons/,Scott Alexander,538
"May 19, 2014","Nerds Can Be Bees, Too",https://slatestarcodex.com/2014/05/19/nerds-can-be-bees-too/,Scott Alexander,533
"May 23, 2014",SSC Gives A Graduation Speech,https://slatestarcodex.com/2014/05/23/ssc-gives-a-graduation-speech/,Scott Alexander,210
"May 28, 2014",Don’t Fear The Filter,https://slatestarcodex.com/2014/05/28/dont-fear-the-filter/,Scott Alexander,210
"May 30, 2014",The Wonderful Thing About Triggers,https://slatestarcodex.com/2014/05/30/the-wonderful-thing-about-triggers/,Scott Alexander,151
"June 4, 2014",Open Thread,https://slatestarcodex.com/2014/06/04/open-thread/,Scott Alexander,243
"June 9, 2014",CONSTANT VIGILANCE!,https://slatestarcodex.com/2014/06/09/constant-vigilance/,Scott Alexander,117
"June 15, 2014",Fish – Now By Prescription,https://slatestarcodex.com/2014/06/15/fish-now-by-prescription/,Scott Alexander,90
"June 20, 2014",Ground Morality In Party Politics,https://slatestarcodex.com/2014/06/20/ground-morality-in-party-politics/,Scott Alexander,108
"June 8, 2014",Map-Territory Distinctions,https://slatestarcodex.com/2014/06/08/map-territory-distinctions/,Scott Alexander,36
"June 5, 2014",Don’t Be An Asch-Hole,https://slatestarcodex.com/2014/06/05/dont-be-an-asch-hole/,Scott Alexander,317
"June 25, 2014",SSC Gets World Cup Fever,https://slatestarcodex.com/2014/06/25/ssc-gets-world-cup-fever/,Scott Alexander,57
"June 16, 2014",Things That Sometimes Help If You Have Depression,https://slatestarcodex.com/2014/06/16/things-that-sometimes-help-if-youre-depressed/,Scott Alexander,239
"June 18, 2014",More Links For June 2014,https://slatestarcodex.com/2014/06/18/more-links-for-june-2014/,Scott Alexander,348
"July 11, 2014",Links For July 2014,https://slatestarcodex.com/2014/07/11/links-for-july-2014/,Scott Alexander,116
"July 4, 2014",Ozy vs. Scott on Charity Baskets,https://slatestarcodex.com/2014/07/04/ozy-vs-scott-on-charity-baskets/,Scott Alexander,87
"June 29, 2014",Invisible Women,https://slatestarcodex.com/2014/06/29/invisible-women/,Scott Alexander,101
"July 17, 2014",Psychotropic Base Rates: The Argument From Antibiotics,https://slatestarcodex.com/2014/07/17/psychotropic-base-rates-the-argument-from-antibiotics/,Scott Alexander,31
"June 28, 2014",Book Review: The Two-Income Trap,https://slatestarcodex.com/2014/06/28/book-review-the-two-income-trap/,Scott Alexander,263
"July 22, 2014",The Other Codex,https://slatestarcodex.com/2014/07/22/the-other-codex/,Scott Alexander,98
"August 5, 2014",Negative Creativity,https://slatestarcodex.com/2014/08/05/negative-creativity/,Scott Alexander,71
"July 7, 2014",SSRIs: Much More Than You Wanted To Know,https://slatestarcodex.com/2014/07/07/ssris-much-more-than-you-wanted-to-know/,Scott Alexander,129
"July 18, 2014","Open Thread 2: Free Minds, Free Threads",https://slatestarcodex.com/2014/07/18/open-thread-2-free-minds-free-threads/,Scott Alexander,507
"July 28, 2014",Weird Psychiatric Ads Of The Seventies,https://slatestarcodex.com/2014/07/28/weird-psychiatric-ads-of-the-seventies/,Scott Alexander,36
"July 25, 2014",More Links For July 2014,https://slatestarcodex.com/2014/07/25/more-links-for-july-2014/,Scott Alexander,175
"August 11, 2014",Does the Glasgow Coma Scale exist? Do comas?,https://slatestarcodex.com/2014/08/11/does-the-glasgow-coma-scale-exist-do-comas/,Scott Alexander,144
"August 6, 2014",Random Noise Is Our Most Valuable Resource,https://slatestarcodex.com/2014/08/06/random-noise-is-our-most-valuable-resource/,Scott Alexander,48
"July 7, 2014","Social Justice And Words, Words, Words",https://slatestarcodex.com/2014/07/07/social-justice-and-words-words-words/,Scott Alexander,973
"August 14, 2014",Fifty Swifties,https://slatestarcodex.com/2014/08/14/fifty-swifties/,Scott Alexander,90
"August 16, 2014",An Iron Curtain Has Descended Upon Psychopharmacology,https://slatestarcodex.com/2014/08/16/an-iron-curtain-has-descended-upon-psychopharmacology/,Scott Alexander,106
"August 9, 2014",Friendship Is (Still) Countersignaling,https://slatestarcodex.com/2014/08/09/friendship-is-still-countersignaling/,Scott Alexander,169
"July 30, 2014",Meditations On Moloch,https://slatestarcodex.com/2014/07/30/meditations-on-moloch/,Scott Alexander,736
"August 30, 2014",Michigan Meetup 9/7,https://slatestarcodex.com/2014/08/30/michigan-meetup-97/,Scott Alexander,12
"August 16, 2014",Burdens,https://slatestarcodex.com/2014/08/16/burdens/,Scott Alexander,209
"September 3, 2014",The Guardian vs. Induction,https://slatestarcodex.com/2014/09/03/the-guardian-vs-induction/,Scott Alexander,82
"August 26, 2014",If The Media Reported On Other Dangers Like It Does AI Risk,https://slatestarcodex.com/2014/08/26/if-the-media-reported-on-other-dangers-like-it-does-ai-risk/,Scott Alexander,68
"September 5, 2014","Mapmaker, Mapmaker, Make Me A Map",https://slatestarcodex.com/2014/09/05/mapmaker-mapmaker-make-me-a-map/,Scott Alexander,167
"August 20, 2014",Ozy’s Anti Heartiste FAQ,https://slatestarcodex.com/2014/08/20/ozys-anti-heartiste-faq/,Ozy Frantz,553
"September 8, 2014",Open Thread 4: The Quick And The Thread,https://slatestarcodex.com/2014/09/08/open-thread-4-the-quick-and-the-thread/,Scott Alexander,290
"September 12, 2014","What The Hell, Hegel?",https://slatestarcodex.com/2014/09/12/what-the-hell-hegel/,Scott Alexander,152
"September 13, 2014",Book Review: Singer on Marx,https://slatestarcodex.com/2014/09/13/book-review-singer-on-marx/,Scott Alexander,236
"September 17, 2014",Joint Over- and Underdiagnosis,https://slatestarcodex.com/2014/09/17/joint-over-and-underdiagnosis/,Scott Alexander,172
"September 18, 2014",More Links For September 2014,https://slatestarcodex.com/2014/09/18/more-links-for-september-2014/,Scott Alexander,225
"August 31, 2014",Radicalizing the Romanceless,https://slatestarcodex.com/2014/08/31/radicalizing-the-romanceless/,Scott Alexander,1272
"October 2, 2014",Simpler Times,https://slatestarcodex.com/2014/10/02/simpler-times/,Scott Alexander,148
"September 15, 2014",[Ozy] A Response to Spandrell,https://slatestarcodex.com/2014/09/15/ozy-a-response-to-spandrell/,Ozy Frantz,506
"September 24, 2014",Book Review: Red Plenty,https://slatestarcodex.com/2014/09/24/book-review-red-plenty/,Scott Alexander,462
"September 27, 2014",Bottomless Pits Of Suffering,https://slatestarcodex.com/2014/09/27/bottomless-pits-of-suffering/,Scott Alexander,458
"September 27, 2014",Cuddle Culture,https://slatestarcodex.com/2014/09/27/cuddle-culture/,Scott Alexander,351
"October 12, 2014",Five Planets In Search Of A Sci-Fi Story,https://slatestarcodex.com/2014/10/12/five-planets-in-search-of-a-sci-fi-story/,Scott Alexander,88
"October 20, 2014","In The Future, Everyone Will Be Famous To Fifteen People",https://slatestarcodex.com/2014/10/20/in-the-future-everyone-will-be-famous-to-fifteen-people/,Scott Alexander,117
"October 30, 2014",Michigan Meetup 11/9,https://slatestarcodex.com/2014/10/30/michigan-meetup-119/,Scott Alexander,13
"October 10, 2014",Open Thread 6: Open Renewal,https://slatestarcodex.com/2014/10/10/open-thread-6-open-renewal/,Scott Alexander,426
"November 8, 2014",Growing Old,https://slatestarcodex.com/2014/11/08/growing-old/,Scott Alexander,117
"November 4, 2014",Ethnic Tension And Meaningless Arguments,https://slatestarcodex.com/2014/11/04/ethnic-tension-and-meaningless-arguments/,Scott Alexander,332
"October 28, 2014",Open Thread 7: The Hunt For Thread October,https://slatestarcodex.com/2014/10/28/open-thread-7-the-hunt-for-thread-october/,Scott Alexander,645
"November 14, 2014",The Dark Side Of Divorce,https://slatestarcodex.com/2014/11/14/the-dark-side-of-divorce/,Scott Alexander,205
"November 3, 2014","All In All, Another Brick In The Motte",https://slatestarcodex.com/2014/11/03/all-in-all-another-brick-in-the-motte/,Scott Alexander,249
"November 12, 2014",How To Use 23andMe Irresponsibly,https://slatestarcodex.com/2014/11/12/how-to-use-23andme-irresponsibly/,Scott Alexander,73
"November 30, 2014",Cyber Monday Product Recommendations,https://slatestarcodex.com/2014/11/30/cyber-monday-product-recommendations/,Scott Alexander,166
"November 25, 2014",Race and Justice: Much More Than You Wanted To Know,https://slatestarcodex.com/2014/11/25/race-and-justice-much-more-than-you-wanted-to-know/,Scott Alexander,295
"November 21, 2014","The Categories Were Made For Man, Not Man For The Categories",https://slatestarcodex.com/2014/11/21/the-categories-were-made-for-man-not-man-for-the-categories/,Scott Alexander,727
"December 3, 2014",Framing For Light Instead Of Heat,https://slatestarcodex.com/2014/12/03/framing-for-light-instead-of-heat/,Scott Alexander,427
"December 2, 2014",Book Review: On The Road,https://slatestarcodex.com/2014/12/02/book-review-on-the-road/,Scott Alexander,581
"December 19, 2014","Nobody Is Perfect, Everything Is Commensurable",https://slatestarcodex.com/2014/12/19/nobody-is-perfect-everything-is-commensurable/,Scott Alexander,428
"December 13, 2014",Debunked And Well-Refuted,https://slatestarcodex.com/2014/12/13/debunked-and-well-refuted/,Scott Alexander,326
"January 4, 2015",Ethics Offsets,https://slatestarcodex.com/2015/01/04/ethics-offsets/,Scott Alexander,537
"December 28, 2014",Links 12/14: Auld Link Syne,https://slatestarcodex.com/2014/12/28/links-1214-auld-link-syne/,Scott Alexander,618
"January 12, 2015",The Physics Diet?,https://slatestarcodex.com/2015/01/12/the-physics-diet/,Scott Alexander,290
"January 13, 2015",The Influenza Of Evil,https://slatestarcodex.com/2015/01/13/evil-is-anti-inductive/,Scott Alexander,624
"January 1, 2015",Untitled,https://slatestarcodex.com/2015/01/01/untitled/,Scott Alexander,990
"January 21, 2015",These Are A Few (More) Of My (Least) Favorite Things,https://slatestarcodex.com/2015/01/21/these-are-a-few-more-of-my-least-favorite-things/,Scott Alexander,682
"January 24, 2015",Perceptions Of Required Ability Act As A Proxy For Actual Required Ability In Explaining The Gender Gap,https://slatestarcodex.com/2015/01/24/perceptions-of-required-ability-act-as-a-proxy-for-actual-required-ability-in-explaining-the-gender-gap/,Scott Alexander,626
"January 31, 2015",The Parable Of The Talents,https://slatestarcodex.com/2015/01/31/the-parable-of-the-talents/,Scott Alexander,791
"February 14, 2015","Drug Testing Welfare Users Is A Sham, But Not For The Reasons You Think",https://slatestarcodex.com/2015/02/14/drug-testing-welfare-users-is-a-sham-but-not-for-the-reasons-you-think/,Scott Alexander,265
"February 11, 2015",Black People Less Likely,https://slatestarcodex.com/2015/02/11/black-people-less-likely/,Scott Alexander,475
"February 16, 2015",Did Falling Testosterone Affect Falling Crime?,https://slatestarcodex.com/2015/02/16/did-falling-testosterone-affect-falling-crime/,Scott Alexander,230
"February 14, 2015",How Likely Are Multifactorial Trends?,https://slatestarcodex.com/2015/02/14/how-likely-are-multifactorial-trends/,Scott Alexander,381
"June 14, 2015",Fearful Symmetry,https://slatestarcodex.com/2015/06/14/fearful-symmetry/,Scott Alexander,1505
"July 22, 2015",Freedom On The Centralized Web,https://slatestarcodex.com/2015/07/22/freedom-on-the-centralized-web/,Scott Alexander,528
"February 2, 2015",Practically-A-Book Review: Dying To Be Free,https://slatestarcodex.com/2015/02/02/practically-a-book-review-dying-to-be-free/,Scott Alexander,317
"August 12, 2015",Stop Adding Zeroes,https://slatestarcodex.com/2015/08/12/stop-adding-zeroes/,Scott Alexander,427
"August 28, 2015",Mysticism and Pattern-Matching,https://slatestarcodex.com/2015/08/28/mysticism-and-pattern-matching/,Scott Alexander,326
"August 15, 2015",My Id On Defensiveness,https://slatestarcodex.com/2015/08/15/my-id-on-defensiveness/,Scott Alexander,623
"August 20, 2015",On Overconfidence,https://slatestarcodex.com/2015/08/20/on-overconfidence/,Scott Alexander,703
"September 24, 2015",The Problems With Generic Medications Go Deeper Than One Company,https://slatestarcodex.com/2015/09/24/the-problems-with-generic-medications-go-deeper-than-one-company/,Scott Alexander,532
"October 7, 2015",Contra Caplan on Mental Illness,https://slatestarcodex.com/2015/10/07/contra-caplan-on-mental-illness/,Scott Alexander,761
"September 23, 2015",Vegetarianism for Meat-Eaters,https://slatestarcodex.com/2015/09/23/vegetarianism-for-meat-eaters/,Scott Alexander,878
"October 27, 2015",Contra Huemer On Morals,https://slatestarcodex.com/2015/10/27/contra-huemer-on-morals/,Scott Alexander,713
"November 3, 2015",What Developmental Milestones Are You Missing?,https://slatestarcodex.com/2015/11/03/what-developmental-milestones-are-you-missing/,Scott Alexander,565
"November 11, 2015",Links 11/15: Alinkxander Hamilton,https://slatestarcodex.com/2015/11/11/links-1115-alinkxander-hamilton/,Scott Alexander,800
"November 30, 2015",College And Critical Thinking,https://slatestarcodex.com/2015/11/30/college-and-critical-thinking/,Scott Alexander,422
"December 1, 2015",Setting The Default,https://slatestarcodex.com/2015/12/01/setting-the-default/,Scott Alexander,1091
